,event_timestamp,driver_id,conv_rate,acc_rate,avg_daily_trips,created
547,2023-12-09 00:00:00+00:00,1004,0.05391052,0.5286429,712,2023-12-16 06:19:25.528
548,2023-12-09 01:00:00+00:00,1004,0.38533375,0.21546157,447,2023-12-16 06:19:25.528
549,2023-12-09 02:00:00+00:00,1004,0.98111194,0.44078207,879,2023-12-16 06:19:25.528
550,2023-12-09 03:00:00+00:00,1004,0.6041407,0.93422556,432,2023-12-16 06:19:25.528
551,2023-12-09 04:00:00+00:00,1004,0.62892056,0.89726806,442,2023-12-16 06:19:25.528
552,2023-12-09 05:00:00+00:00,1004,0.96634734,0.43047488,467,2023-12-16 06:19:25.528
553,2023-12-09 06:00:00+00:00,1004,0.3742141,0.5700289,93,2023-12-16 06:19:25.528
554,2023-12-09 07:00:00+00:00,1004,0.9473152,0.5839567,694,2023-12-16 06:19:25.528
555,2023-12-09 08:00:00+00:00,1004,0.66846365,0.7137711,983,2023-12-16 06:19:25.528
556,2023-12-09 09:00:00+00:00,1004,0.6323607,0.16233131,435,2023-12-16 06:19:25.528
557,2023-12-09 10:00:00+00:00,1004,0.96611875,0.110103674,247,2023-12-16 06:19:25.528
558,2023-12-09 11:00:00+00:00,1004,0.77223384,0.6071492,378,2023-12-16 06:19:25.528
559,2023-12-09 12:00:00+00:00,1004,0.40693817,0.7193486,659,2023-12-16 06:19:25.528
560,2023-12-09 13:00:00+00:00,1004,0.17057258,0.7799613,403,2023-12-16 06:19:25.528
561,2023-12-09 14:00:00+00:00,1004,0.82183576,0.40380332,66,2023-12-16 06:19:25.528
562,2023-12-09 15:00:00+00:00,1004,0.12043063,0.59639764,864,2023-12-16 06:19:25.528
563,2023-12-09 16:00:00+00:00,1004,0.36299253,0.28876415,563,2023-12-16 06:19:25.528
564,2023-12-09 17:00:00+00:00,1004,0.58443713,0.961837,613,2023-12-16 06:19:25.528
565,2023-12-09 18:00:00+00:00,1004,0.013619789,0.6182621,568,2023-12-16 06:19:25.528
566,2023-12-09 19:00:00+00:00,1004,0.85359013,0.5941065,99,2023-12-16 06:19:25.528
567,2023-12-09 20:00:00+00:00,1004,0.5023875,0.6476962,1,2023-12-16 06:19:25.528
568,2023-12-09 21:00:00+00:00,1004,0.999629,0.9629842,389,2023-12-16 06:19:25.528
569,2023-12-09 22:00:00+00:00,1004,0.8668917,0.95990115,890,2023-12-16 06:19:25.528
570,2023-12-09 23:00:00+00:00,1004,0.053518537,0.32775387,313,2023-12-16 06:19:25.528
571,2023-12-10 00:00:00+00:00,1004,0.04326531,0.89622873,565,2023-12-16 06:19:25.528
572,2023-12-10 01:00:00+00:00,1004,0.90661204,0.30234832,834,2023-12-16 06:19:25.528
573,2023-12-10 02:00:00+00:00,1004,0.89969724,0.5162799,864,2023-12-16 06:19:25.528
574,2023-12-10 03:00:00+00:00,1004,0.046733163,0.5382283,161,2023-12-16 06:19:25.528
575,2023-12-10 04:00:00+00:00,1004,0.9335509,0.05727622,965,2023-12-16 06:19:25.528
576,2023-12-10 05:00:00+00:00,1004,0.7742546,0.6199607,687,2023-12-16 06:19:25.528
577,2023-12-10 06:00:00+00:00,1004,0.87779754,0.8453925,489,2023-12-16 06:19:25.528
578,2023-12-10 07:00:00+00:00,1004,0.12910461,0.30694348,330,2023-12-16 06:19:25.528
579,2023-12-10 08:00:00+00:00,1004,0.26195598,0.47937053,605,2023-12-16 06:19:25.528
580,2023-12-10 09:00:00+00:00,1004,0.98676586,0.15168779,684,2023-12-16 06:19:25.528
581,2023-12-10 10:00:00+00:00,1004,0.8073551,0.5175411,728,2023-12-16 06:19:25.528
582,2023-12-10 11:00:00+00:00,1004,0.45731503,0.09688183,91,2023-12-16 06:19:25.528
583,2023-12-10 12:00:00+00:00,1004,0.7276306,0.0605651,344,2023-12-16 06:19:25.528
584,2023-12-10 13:00:00+00:00,1004,0.7036393,0.04427043,233,2023-12-16 06:19:25.528
585,2023-12-10 14:00:00+00:00,1004,0.19983134,0.76480657,133,2023-12-16 06:19:25.528
586,2023-12-10 15:00:00+00:00,1004,0.23776037,0.26043028,858,2023-12-16 06:19:25.528
587,2023-12-10 16:00:00+00:00,1004,0.19111215,0.64616865,62,2023-12-16 06:19:25.528
588,2023-12-10 17:00:00+00:00,1004,0.073820956,0.85678715,754,2023-12-16 06:19:25.528
589,2023-12-10 18:00:00+00:00,1004,0.89722705,0.082447894,349,2023-12-16 06:19:25.528
590,2023-12-10 19:00:00+00:00,1004,0.38372397,0.46898618,495,2023-12-16 06:19:25.528
591,2023-12-10 20:00:00+00:00,1004,0.24112761,0.26697394,589,2023-12-16 06:19:25.528
592,2023-12-10 21:00:00+00:00,1004,0.72282565,0.84570277,415,2023-12-16 06:19:25.528
593,2023-12-10 22:00:00+00:00,1004,0.42962492,0.45827654,711,2023-12-16 06:19:25.528
594,2023-12-10 23:00:00+00:00,1004,0.18868963,0.16131629,253,2023-12-16 06:19:25.528
595,2023-12-11 00:00:00+00:00,1004,0.6865827,0.2374671,117,2023-12-16 06:19:25.528
596,2023-12-11 01:00:00+00:00,1004,0.74483424,0.19229208,45,2023-12-16 06:19:25.528
597,2023-12-11 02:00:00+00:00,1004,0.974404,0.8664554,494,2023-12-16 06:19:25.528
598,2023-12-11 03:00:00+00:00,1004,0.072351374,0.08886024,905,2023-12-16 06:19:25.528
599,2023-12-11 04:00:00+00:00,1004,0.9978526,0.735063,0,2023-12-16 06:19:25.528
600,2023-12-11 05:00:00+00:00,1004,0.7833538,0.79530734,873,2023-12-16 06:19:25.528
601,2023-12-11 06:00:00+00:00,1004,0.12103647,0.03598719,406,2023-12-16 06:19:25.528
602,2023-12-11 07:00:00+00:00,1004,0.328052,0.9243802,3,2023-12-16 06:19:25.528
603,2023-12-11 08:00:00+00:00,1004,0.8876775,0.52168435,632,2023-12-16 06:19:25.528
604,2023-12-11 09:00:00+00:00,1004,0.6636678,0.75418544,372,2023-12-16 06:19:25.528
605,2023-12-11 10:00:00+00:00,1004,0.36038673,0.3002688,418,2023-12-16 06:19:25.528
606,2023-12-11 11:00:00+00:00,1004,0.837775,0.7780989,120,2023-12-16 06:19:25.528
607,2023-12-11 12:00:00+00:00,1004,0.9125946,0.9218624,999,2023-12-16 06:19:25.528
608,2023-12-11 13:00:00+00:00,1004,0.6323853,0.314448,272,2023-12-16 06:19:25.528
609,2023-12-11 14:00:00+00:00,1004,0.09066952,0.111549705,802,2023-12-16 06:19:25.528
610,2023-12-11 15:00:00+00:00,1004,0.11129885,0.6326675,256,2023-12-16 06:19:25.528
611,2023-12-11 16:00:00+00:00,1004,0.78877413,0.14662015,791,2023-12-16 06:19:25.528
612,2023-12-11 17:00:00+00:00,1004,0.34302175,0.79207206,406,2023-12-16 06:19:25.528
613,2023-12-11 18:00:00+00:00,1004,0.94045436,0.12522274,243,2023-12-16 06:19:25.528
614,2023-12-11 19:00:00+00:00,1004,0.072016604,0.62539697,43,2023-12-16 06:19:25.528
615,2023-12-11 20:00:00+00:00,1004,0.29572368,0.48961914,705,2023-12-16 06:19:25.528
616,2023-12-11 21:00:00+00:00,1004,0.37923357,0.23746337,686,2023-12-16 06:19:25.528
617,2023-12-11 22:00:00+00:00,1004,0.3848334,0.06803538,978,2023-12-16 06:19:25.528
618,2023-12-11 23:00:00+00:00,1004,0.4084473,0.045261372,844,2023-12-16 06:19:25.528
619,2023-12-12 00:00:00+00:00,1004,0.4522178,0.7539741,655,2023-12-16 06:19:25.528
620,2023-12-12 01:00:00+00:00,1004,0.5983193,0.3583621,37,2023-12-16 06:19:25.528
621,2023-12-12 02:00:00+00:00,1004,0.029603695,0.2950876,71,2023-12-16 06:19:25.528
622,2023-12-12 03:00:00+00:00,1004,0.22692962,0.83005136,647,2023-12-16 06:19:25.528
623,2023-12-12 04:00:00+00:00,1004,0.8157591,0.4988943,115,2023-12-16 06:19:25.528
624,2023-12-12 05:00:00+00:00,1004,0.35829374,0.93155247,43,2023-12-16 06:19:25.528
625,2023-12-12 06:00:00+00:00,1004,0.061687328,0.7291414,604,2023-12-16 06:19:25.528
626,2023-12-12 07:00:00+00:00,1004,0.31431246,0.35486606,17,2023-12-16 06:19:25.528
627,2023-12-12 08:00:00+00:00,1004,0.19107966,0.43940368,70,2023-12-16 06:19:25.528
628,2023-12-12 09:00:00+00:00,1004,0.52634317,0.70652187,586,2023-12-16 06:19:25.528
629,2023-12-12 10:00:00+00:00,1004,0.147875,0.4146918,334,2023-12-16 06:19:25.528
630,2023-12-12 11:00:00+00:00,1004,0.070886664,0.53822786,735,2023-12-16 06:19:25.528
631,2023-12-12 12:00:00+00:00,1004,0.1326977,0.7351213,626,2023-12-16 06:19:25.528
632,2023-12-12 13:00:00+00:00,1004,0.6695078,0.37632,701,2023-12-16 06:19:25.528
633,2023-12-12 14:00:00+00:00,1004,0.92648923,0.49809137,47,2023-12-16 06:19:25.528
634,2023-12-12 15:00:00+00:00,1004,0.7008706,0.74070686,717,2023-12-16 06:19:25.528
635,2023-12-12 16:00:00+00:00,1004,0.036468044,0.277657,517,2023-12-16 06:19:25.528
636,2023-12-12 17:00:00+00:00,1004,0.43279696,0.21821983,451,2023-12-16 06:19:25.528
637,2023-12-12 18:00:00+00:00,1004,0.8308536,0.5535896,987,2023-12-16 06:19:25.528
638,2023-12-12 19:00:00+00:00,1004,0.001299543,0.25782824,528,2023-12-16 06:19:25.528
639,2023-12-12 20:00:00+00:00,1004,0.29170886,0.33874124,780,2023-12-16 06:19:25.528
640,2023-12-12 21:00:00+00:00,1004,0.6097079,0.70163256,674,2023-12-16 06:19:25.528
641,2023-12-12 22:00:00+00:00,1004,0.27814433,0.74998784,965,2023-12-16 06:19:25.528
642,2023-12-12 23:00:00+00:00,1004,0.81907666,0.92328525,519,2023-12-16 06:19:25.528
643,2023-12-13 00:00:00+00:00,1004,0.9964384,0.9429002,359,2023-12-16 06:19:25.528
644,2023-12-13 01:00:00+00:00,1004,0.6972995,0.5271203,567,2023-12-16 06:19:25.528
645,2023-12-13 02:00:00+00:00,1004,0.4498063,0.30338508,759,2023-12-16 06:19:25.528
646,2023-12-13 03:00:00+00:00,1004,0.8439142,0.7921695,296,2023-12-16 06:19:25.528
647,2023-12-13 04:00:00+00:00,1004,0.49852607,0.9398421,974,2023-12-16 06:19:25.528
648,2023-12-13 05:00:00+00:00,1004,0.33327872,0.36911,351,2023-12-16 06:19:25.528
649,2023-12-13 06:00:00+00:00,1004,0.90311146,0.7259546,782,2023-12-16 06:19:25.528
650,2023-12-13 07:00:00+00:00,1004,0.21694271,0.7521234,574,2023-12-16 06:19:25.528
651,2023-12-13 08:00:00+00:00,1004,0.26337978,0.8797006,62,2023-12-16 06:19:25.528
652,2023-12-13 09:00:00+00:00,1004,0.34397233,0.09765204,904,2023-12-16 06:19:25.528
653,2023-12-13 10:00:00+00:00,1004,0.45919904,0.5427911,861,2023-12-16 06:19:25.528
654,2023-12-13 11:00:00+00:00,1004,0.55691224,0.5402665,882,2023-12-16 06:19:25.528
655,2023-12-13 12:00:00+00:00,1004,0.9874101,0.11698879,799,2023-12-16 06:19:25.528
656,2023-12-13 13:00:00+00:00,1004,0.7341944,0.73800814,445,2023-12-16 06:19:25.528
657,2023-12-13 14:00:00+00:00,1004,0.6934953,0.9583135,899,2023-12-16 06:19:25.528
658,2023-12-13 15:00:00+00:00,1004,0.23621966,0.47419462,829,2023-12-16 06:19:25.528
659,2023-12-13 16:00:00+00:00,1004,0.6945307,0.21078584,659,2023-12-16 06:19:25.528
660,2023-12-13 17:00:00+00:00,1004,0.42017996,0.19970952,884,2023-12-16 06:19:25.528
661,2023-12-13 18:00:00+00:00,1004,0.56268984,0.35841665,239,2023-12-16 06:19:25.528
662,2023-12-13 19:00:00+00:00,1004,0.37939605,0.80664605,693,2023-12-16 06:19:25.528
663,2023-12-13 20:00:00+00:00,1004,0.49421033,0.9654077,591,2023-12-16 06:19:25.528
664,2023-12-13 21:00:00+00:00,1004,0.44057405,0.69251573,249,2023-12-16 06:19:25.528
665,2023-12-13 22:00:00+00:00,1004,0.4413647,0.8168955,681,2023-12-16 06:19:25.528
666,2023-12-13 23:00:00+00:00,1004,0.89364624,0.17553432,342,2023-12-16 06:19:25.528
667,2023-12-14 00:00:00+00:00,1004,0.6861492,0.7666725,687,2023-12-16 06:19:25.528
668,2023-12-14 01:00:00+00:00,1004,0.24421236,0.84567016,846,2023-12-16 06:19:25.528
669,2023-12-14 02:00:00+00:00,1004,0.69658464,0.9079046,852,2023-12-16 06:19:25.528
670,2023-12-14 03:00:00+00:00,1004,0.7157682,0.90564716,402,2023-12-16 06:19:25.528
671,2023-12-14 04:00:00+00:00,1004,0.9536989,0.04856722,471,2023-12-16 06:19:25.528
672,2023-12-14 05:00:00+00:00,1004,0.30594298,0.6056139,609,2023-12-16 06:19:25.528
673,2023-12-14 06:00:00+00:00,1004,0.70331633,0.3923166,663,2023-12-16 06:19:25.528
674,2023-12-14 07:00:00+00:00,1004,0.7642254,0.26678383,644,2023-12-16 06:19:25.528
675,2023-12-14 08:00:00+00:00,1004,0.6655226,0.835049,656,2023-12-16 06:19:25.528
676,2023-12-14 09:00:00+00:00,1004,0.15533935,0.86712486,986,2023-12-16 06:19:25.528
677,2023-12-14 10:00:00+00:00,1004,0.42942822,0.46382108,7,2023-12-16 06:19:25.528
678,2023-12-14 11:00:00+00:00,1004,0.66216254,0.92498004,399,2023-12-16 06:19:25.528
679,2023-12-14 12:00:00+00:00,1004,0.93928593,0.13535982,892,2023-12-16 06:19:25.528
680,2023-12-14 13:00:00+00:00,1004,0.7781277,0.3877474,405,2023-12-16 06:19:25.528
681,2023-12-14 14:00:00+00:00,1004,0.15350477,0.9390074,249,2023-12-16 06:19:25.528
682,2023-12-14 15:00:00+00:00,1004,0.13719659,0.14712386,177,2023-12-16 06:19:25.528
683,2023-12-14 16:00:00+00:00,1004,0.8100533,0.76835227,745,2023-12-16 06:19:25.528
684,2023-12-14 17:00:00+00:00,1004,0.49908835,0.29657057,832,2023-12-16 06:19:25.528
685,2023-12-14 18:00:00+00:00,1004,0.7855596,0.19363107,847,2023-12-16 06:19:25.528
686,2023-12-14 19:00:00+00:00,1004,0.5367139,0.71949327,817,2023-12-16 06:19:25.528
687,2023-12-14 20:00:00+00:00,1004,0.90231574,0.42374122,954,2023-12-16 06:19:25.528
688,2023-12-14 21:00:00+00:00,1004,0.86724305,0.17940523,855,2023-12-16 06:19:25.528
689,2023-12-14 22:00:00+00:00,1004,0.2484589,0.81762236,859,2023-12-16 06:19:25.528
690,2023-12-14 23:00:00+00:00,1004,0.6337189,0.6531534,935,2023-12-16 06:19:25.528
691,2023-12-15 00:00:00+00:00,1004,0.6345741,0.53906906,575,2023-12-16 06:19:25.528
692,2023-12-15 01:00:00+00:00,1004,0.2845177,0.58753926,570,2023-12-16 06:19:25.528
693,2023-12-15 02:00:00+00:00,1004,0.94344944,0.86768895,109,2023-12-16 06:19:25.528
694,2023-12-15 03:00:00+00:00,1004,0.017219031,0.12645668,603,2023-12-16 06:19:25.528
695,2023-12-15 04:00:00+00:00,1004,0.4530761,0.0312328,918,2023-12-16 06:19:25.528
696,2023-12-15 05:00:00+00:00,1004,0.66039544,0.98789966,20,2023-12-16 06:19:25.528
697,2023-12-15 06:00:00+00:00,1004,0.274872,0.5549344,618,2023-12-16 06:19:25.528
698,2023-12-15 07:00:00+00:00,1004,0.70247334,0.9920704,703,2023-12-16 06:19:25.528
699,2023-12-15 08:00:00+00:00,1004,0.8013246,0.06397241,965,2023-12-16 06:19:25.528
700,2023-12-15 09:00:00+00:00,1004,0.28448236,0.29013544,245,2023-12-16 06:19:25.528
701,2023-12-15 10:00:00+00:00,1004,0.041789304,0.049472846,648,2023-12-16 06:19:25.528
702,2023-12-15 11:00:00+00:00,1004,0.25380728,0.64917564,860,2023-12-16 06:19:25.528
703,2023-12-15 12:00:00+00:00,1004,0.43141723,0.72575843,537,2023-12-16 06:19:25.528
704,2023-12-15 13:00:00+00:00,1004,0.53648186,0.59845203,212,2023-12-16 06:19:25.528
705,2023-12-15 14:00:00+00:00,1004,0.28892866,0.85759974,596,2023-12-16 06:19:25.528
706,2023-12-15 15:00:00+00:00,1004,0.59711766,0.84886974,125,2023-12-16 06:19:25.528
707,2023-12-15 16:00:00+00:00,1004,0.7800893,0.68369406,92,2023-12-16 06:19:25.528
708,2023-12-15 17:00:00+00:00,1004,0.58603156,0.75920177,792,2023-12-16 06:19:25.528
709,2023-12-15 18:00:00+00:00,1004,0.20472567,0.83322996,878,2023-12-16 06:19:25.528
710,2023-12-15 19:00:00+00:00,1004,0.030310662,0.10111818,194,2023-12-16 06:19:25.528
711,2023-12-15 20:00:00+00:00,1004,0.11095534,0.23463999,217,2023-12-16 06:19:25.528
712,2023-12-15 21:00:00+00:00,1004,0.15828694,0.09632777,500,2023-12-16 06:19:25.528
713,2023-12-15 22:00:00+00:00,1004,0.17238823,0.30969235,835,2023-12-16 06:19:25.528
714,2023-12-15 23:00:00+00:00,1004,0.6745422,0.45620728,337,2023-12-16 06:19:25.528
715,2023-12-16 00:00:00+00:00,1004,0.33802894,0.1730828,17,2023-12-16 06:19:25.528
716,2023-12-16 01:00:00+00:00,1004,0.12913239,0.7213915,21,2023-12-16 06:19:25.528
717,2023-12-16 02:00:00+00:00,1004,0.8517295,0.77056146,37,2023-12-16 06:19:25.528
718,2023-12-16 03:00:00+00:00,1004,0.8614642,0.2867625,162,2023-12-16 06:19:25.528
719,2023-12-16 04:00:00+00:00,1004,0.8886406,0.18742643,152,2023-12-16 06:19:25.528
720,2023-12-16 05:00:00+00:00,1004,0.34594816,0.13925266,677,2023-12-16 06:19:25.528
721,2021-04-12 07:00:00+00:00,1004,0.76156706,0.49289322,413,2023-12-16 06:19:25.528
722,2023-12-01 06:00:00+00:00,1003,0.37760112,0.72889864,988,2023-12-16 06:19:25.528
723,2023-12-01 07:00:00+00:00,1003,0.86345357,0.16651052,394,2023-12-16 06:19:25.528
724,2023-12-01 08:00:00+00:00,1003,0.076821566,0.5765082,812,2023-12-16 06:19:25.528
725,2023-12-01 09:00:00+00:00,1003,0.3763653,0.33273646,432,2023-12-16 06:19:25.528
726,2023-12-01 10:00:00+00:00,1003,0.8907331,0.53032565,117,2023-12-16 06:19:25.528
727,2023-12-01 11:00:00+00:00,1003,0.76539165,0.42968363,410,2023-12-16 06:19:25.528
728,2023-12-01 12:00:00+00:00,1003,0.06480145,0.38492858,432,2023-12-16 06:19:25.528
729,2023-12-01 13:00:00+00:00,1003,0.34579763,0.06781711,754,2023-12-16 06:19:25.528
730,2023-12-01 14:00:00+00:00,1003,0.03526754,0.45397213,111,2023-12-16 06:19:25.528
731,2023-12-01 15:00:00+00:00,1003,0.2531766,0.3190544,276,2023-12-16 06:19:25.528
732,2023-12-01 16:00:00+00:00,1003,0.3870404,0.50637925,104,2023-12-16 06:19:25.528
733,2023-12-01 17:00:00+00:00,1003,0.8290603,0.8884923,84,2023-12-16 06:19:25.528
734,2023-12-01 18:00:00+00:00,1003,0.16607568,0.055808228,89,2023-12-16 06:19:25.528
735,2023-12-01 19:00:00+00:00,1003,0.9925083,0.56423014,755,2023-12-16 06:19:25.528
736,2023-12-01 20:00:00+00:00,1003,0.21609476,0.53029394,925,2023-12-16 06:19:25.528
737,2023-12-01 21:00:00+00:00,1003,0.30427366,0.8435194,939,2023-12-16 06:19:25.528
738,2023-12-01 22:00:00+00:00,1003,0.6431885,0.56125903,894,2023-12-16 06:19:25.528
739,2023-12-01 23:00:00+00:00,1003,0.0260651,0.8867855,877,2023-12-16 06:19:25.528
740,2023-12-02 00:00:00+00:00,1003,0.47531453,0.908704,720,2023-12-16 06:19:25.528
741,2023-12-02 01:00:00+00:00,1003,0.4293054,0.31241646,716,2023-12-16 06:19:25.528
742,2023-12-02 02:00:00+00:00,1003,0.49492586,0.5842179,633,2023-12-16 06:19:25.528
743,2023-12-02 03:00:00+00:00,1003,0.4965052,0.8092632,776,2023-12-16 06:19:25.528
744,2023-12-02 04:00:00+00:00,1003,0.33910075,0.13447413,560,2023-12-16 06:19:25.528
745,2023-12-02 05:00:00+00:00,1003,0.26472655,0.18194397,834,2023-12-16 06:19:25.528
746,2023-12-02 06:00:00+00:00,1003,0.6213823,0.7890976,907,2023-12-16 06:19:25.528
747,2023-12-02 07:00:00+00:00,1003,0.2625113,0.17106387,201,2023-12-16 06:19:25.528
748,2023-12-02 08:00:00+00:00,1003,0.24523933,0.4651068,574,2023-12-16 06:19:25.528
749,2023-12-02 09:00:00+00:00,1003,0.5212626,0.115717694,379,2023-12-16 06:19:25.528
750,2023-12-02 10:00:00+00:00,1003,0.45881632,0.3220291,404,2023-12-16 06:19:25.528
751,2023-12-02 11:00:00+00:00,1003,0.52228475,0.22260004,248,2023-12-16 06:19:25.528
752,2023-12-02 12:00:00+00:00,1003,0.24026635,0.7415989,101,2023-12-16 06:19:25.528
753,2023-12-02 13:00:00+00:00,1003,0.5974302,0.24852845,943,2023-12-16 06:19:25.528
754,2023-12-02 14:00:00+00:00,1003,0.6789674,0.3721703,252,2023-12-16 06:19:25.528
755,2023-12-02 15:00:00+00:00,1003,0.020572564,0.16496833,355,2023-12-16 06:19:25.528
756,2023-12-02 16:00:00+00:00,1003,0.60769683,0.89025736,232,2023-12-16 06:19:25.528
757,2023-12-02 17:00:00+00:00,1003,0.32864717,0.25092587,20,2023-12-16 06:19:25.528
758,2023-12-02 18:00:00+00:00,1003,0.72875154,0.0075338916,402,2023-12-16 06:19:25.528
759,2023-12-02 19:00:00+00:00,1003,0.13581629,0.8577815,694,2023-12-16 06:19:25.528
760,2023-12-02 20:00:00+00:00,1003,0.5602531,0.4655785,216,2023-12-16 06:19:25.528
761,2023-12-02 21:00:00+00:00,1003,0.103272215,0.65369374,706,2023-12-16 06:19:25.528
762,2023-12-02 22:00:00+00:00,1003,0.45331532,0.543916,103,2023-12-16 06:19:25.528
763,2023-12-02 23:00:00+00:00,1003,0.17619258,0.008828621,4,2023-12-16 06:19:25.528
764,2023-12-03 00:00:00+00:00,1003,0.54737866,0.32398465,492,2023-12-16 06:19:25.528
765,2023-12-03 01:00:00+00:00,1003,0.35940933,0.42861053,775,2023-12-16 06:19:25.528
766,2023-12-03 02:00:00+00:00,1003,0.48471203,0.08384703,957,2023-12-16 06:19:25.528
767,2023-12-03 03:00:00+00:00,1003,0.66037714,0.07270979,472,2023-12-16 06:19:25.528
768,2023-12-03 04:00:00+00:00,1003,0.41085508,0.98758274,91,2023-12-16 06:19:25.528
769,2023-12-03 05:00:00+00:00,1003,0.79922575,0.35369092,252,2023-12-16 06:19:25.528
770,2023-12-03 06:00:00+00:00,1003,0.019482493,0.94676846,130,2023-12-16 06:19:25.528
771,2023-12-03 07:00:00+00:00,1003,0.6011431,0.147705,959,2023-12-16 06:19:25.528
772,2023-12-03 08:00:00+00:00,1003,0.14102404,0.46783733,936,2023-12-16 06:19:25.528
773,2023-12-03 09:00:00+00:00,1003,0.608713,0.42504972,938,2023-12-16 06:19:25.528
774,2023-12-03 10:00:00+00:00,1003,0.61604434,0.8754133,741,2023-12-16 06:19:25.528
775,2023-12-03 11:00:00+00:00,1003,0.16211139,0.9949384,598,2023-12-16 06:19:25.528
776,2023-12-03 12:00:00+00:00,1003,0.93089706,0.10642925,571,2023-12-16 06:19:25.528
777,2023-12-03 13:00:00+00:00,1003,0.6408487,0.09088075,311,2023-12-16 06:19:25.528
778,2023-12-03 14:00:00+00:00,1003,0.07100381,0.6414027,329,2023-12-16 06:19:25.528
779,2023-12-03 15:00:00+00:00,1003,0.66931844,0.8803257,236,2023-12-16 06:19:25.528
780,2023-12-03 16:00:00+00:00,1003,0.2742472,0.24023058,143,2023-12-16 06:19:25.528
781,2023-12-03 17:00:00+00:00,1003,0.6950104,0.8975688,405,2023-12-16 06:19:25.528
782,2023-12-03 18:00:00+00:00,1003,0.6130247,0.52342194,885,2023-12-16 06:19:25.528
783,2023-12-03 19:00:00+00:00,1003,0.6718467,0.70065975,239,2023-12-16 06:19:25.528
784,2023-12-03 20:00:00+00:00,1003,0.83884555,0.8252458,345,2023-12-16 06:19:25.528
785,2023-12-03 21:00:00+00:00,1003,0.39323175,0.14306876,933,2023-12-16 06:19:25.528
786,2023-12-03 22:00:00+00:00,1003,0.8132561,0.60885817,996,2023-12-16 06:19:25.528
787,2023-12-03 23:00:00+00:00,1003,0.26772633,0.3528594,867,2023-12-16 06:19:25.528
788,2023-12-04 00:00:00+00:00,1003,0.21795057,0.21076125,858,2023-12-16 06:19:25.528
789,2023-12-04 01:00:00+00:00,1003,0.5068872,0.7566895,989,2023-12-16 06:19:25.528
790,2023-12-04 02:00:00+00:00,1003,0.119214326,0.18932498,563,2023-12-16 06:19:25.528
791,2023-12-04 03:00:00+00:00,1003,0.44474524,0.33029562,35,2023-12-16 06:19:25.528
792,2023-12-04 04:00:00+00:00,1003,0.46182862,0.8694691,567,2023-12-16 06:19:25.528
793,2023-12-04 05:00:00+00:00,1003,0.027898911,0.6097034,585,2023-12-16 06:19:25.528
794,2023-12-04 06:00:00+00:00,1003,0.68074936,0.6048675,606,2023-12-16 06:19:25.528
795,2023-12-04 07:00:00+00:00,1003,0.6838301,0.18201783,892,2023-12-16 06:19:25.528
796,2023-12-04 08:00:00+00:00,1003,0.5219175,0.07773309,359,2023-12-16 06:19:25.528
797,2023-12-04 09:00:00+00:00,1003,0.07398947,0.015251083,500,2023-12-16 06:19:25.528
798,2023-12-04 10:00:00+00:00,1003,0.1309987,0.39108655,99,2023-12-16 06:19:25.528
799,2023-12-04 11:00:00+00:00,1003,0.55694026,0.7748,400,2023-12-16 06:19:25.528
800,2023-12-04 12:00:00+00:00,1003,0.30593765,0.1382637,533,2023-12-16 06:19:25.528
801,2023-12-04 13:00:00+00:00,1003,0.68486273,0.28120443,801,2023-12-16 06:19:25.528
802,2023-12-04 14:00:00+00:00,1003,0.035922874,0.5840176,897,2023-12-16 06:19:25.528
803,2023-12-04 15:00:00+00:00,1003,0.64295655,0.17281283,980,2023-12-16 06:19:25.528
804,2023-12-04 16:00:00+00:00,1003,0.86096895,0.745858,799,2023-12-16 06:19:25.528
805,2023-12-04 17:00:00+00:00,1003,0.93922263,0.41751552,750,2023-12-16 06:19:25.528
806,2023-12-04 18:00:00+00:00,1003,0.3053861,0.18832365,460,2023-12-16 06:19:25.528
807,2023-12-04 19:00:00+00:00,1003,0.8998223,0.5597088,142,2023-12-16 06:19:25.528
808,2023-12-04 20:00:00+00:00,1003,0.5812327,0.17866977,513,2023-12-16 06:19:25.528
809,2023-12-04 21:00:00+00:00,1003,0.82370913,0.8582286,692,2023-12-16 06:19:25.528
810,2023-12-04 22:00:00+00:00,1003,0.47688532,0.52009064,158,2023-12-16 06:19:25.528
811,2023-12-04 23:00:00+00:00,1003,0.040444992,0.46405393,606,2023-12-16 06:19:25.528
812,2023-12-05 00:00:00+00:00,1003,0.49630338,0.17855267,867,2023-12-16 06:19:25.528
813,2023-12-05 01:00:00+00:00,1003,0.4167588,0.80498856,391,2023-12-16 06:19:25.528
814,2023-12-05 02:00:00+00:00,1003,0.9758972,0.95175683,276,2023-12-16 06:19:25.528
815,2023-12-05 03:00:00+00:00,1003,0.21853052,0.85301036,691,2023-12-16 06:19:25.528
816,2023-12-05 04:00:00+00:00,1003,0.24197544,0.7095461,36,2023-12-16 06:19:25.528
817,2023-12-05 05:00:00+00:00,1003,0.3350826,0.97774845,280,2023-12-16 06:19:25.528
818,2023-12-05 06:00:00+00:00,1003,0.28793174,0.097689115,395,2023-12-16 06:19:25.528
819,2023-12-05 07:00:00+00:00,1003,0.7918017,0.2768914,324,2023-12-16 06:19:25.528
820,2023-12-05 08:00:00+00:00,1003,0.45576447,0.545823,952,2023-12-16 06:19:25.528
